"a_number","b_number","duration","calleeCarrier","weight","startTime","callDay","startDate"
"1273","1331","43","","1.0","19.4212","Thursday","20151008"
"1273","1331","26","","1.0","18.4954","Thursday","20151008"
"1273","1331","38","","1.0","19.2024","Thursday","20151008"
"1273","1331","34","","1.0","20.3758","Thursday","20151008"
"1221","1227","115","","1.0","9.1702","Sunday","20151011"
"1221","1227","97","","1.0","6.5652","Tuesday","20151006"
"1340","870","227","","1.0","10.2347","Sunday","20151011"
"1340","870","318","","1.0","11.1145","Sunday","20151011"
"1023","1296","30","","1.0","18.5714","Wednesday","20151007"
"1307","1116","22","","1.0","12.1711","Thursday","20151008"
"1075","1207","38","","1.0","13.0441","Saturday","20151010"
"1023","1116","10","","1.0","18.1115","Tuesday","20151006"
"1023","1307","123","","1.0","15.1053","Wednesday","20151007"
"1334","767","97","","1.0","11.2416","Wednesday","20151007"
"1334","1269","42","","1.0","15.3201","Monday","20151005"
"1334","1269","8","","1.0","11.3756","Tuesday","20151006"
"1334","1269","54","","1.0","8.4505","Monday","20151005"
"1334","1269","57","","1.0","15.504","Tuesday","20151006"
"1334","1269","8","","1.0","11.3756","Tuesday","20151006"
"1334","767","97","","1.0","11.2416","Wednesday","20151007"
"1334","1269","57","","1.0","15.504","Tuesday","20151006"
"1334","1269","54","","1.0","8.4505","Monday","20151005"
"1334","1269","16","","1.0","14.0507","Thursday","20151008"
"1334","1269","16","","1.0","14.0507","Thursday","20151008"
"1334","1269","42","","1.0","15.3201","Monday","20151005"
"1086","1269","112","","1.0","12.0402","Monday","20151005"
"1086","1269","112","","1.0","12.0402","Monday","20151005"
"1259","1342","120","","1.0","13.4524","Friday","20151009"
"1282","896","130","","1.0","18.4941","Thursday","20151008"
"1282","896","141","","1.0","18.5435","Thursday","20151008"
"1282","896","66","","1.0","18.4813","Thursday","20151008"
"1282","896","12","","1.0","18.4724","Thursday","20151008"
"1282","896","130","","1.0","18.4941","Thursday","20151008"
"1282","896","12","","1.0","18.4724","Thursday","20151008"
"1282","896","141","","1.0","18.5435","Thursday","20151008"
"1282","896","66","","1.0","18.4813","Thursday","20151008"
"1282","896","125","","1.0","20.0337","Thursday","20151008"
"1282","896","125","","1.0","20.0337","Thursday","20151008"
"1282","1355","13","","1.0","21.2041","Thursday","20151008"
"1282","1355","13","","1.0","21.2041","Thursday","20151008"
"1075","867","200","","1.0","11.4547","Thursday","20151008"
"1307","897","76","","1.0","16.3907","Wednesday","20151007"
"1307","897","43","","1.0","17.1147","Wednesday","20151007"
"1173","1116","49","","1.0","17.574","Friday","20151009"
"1173","896","129","","1.0","8.1943","Monday","20151005"
"1351","1075","41","","1.0","20.2005","Wednesday","20151007"
"1351","1075","1060","","1.0","19.2801","Wednesday","20151007"
"1351","1075","844","","1.0","20.2659","Wednesday","20151007"
"1351","1075","110","","1.0","13.4029","Saturday","20151010"
"1218","1307","40","","1.0","18.5146","Tuesday","20151006"
"1218","1328","19","","1.0","10.4123","Thursday","20151008"
"1218","1328","31","","1.0","10.4254","Thursday","20151008"
"1218","621","56","","1.0","7.2655","Friday","20151009"
"1218","1307","40","","1.0","18.5146","Tuesday","20151006"
"1218","1215","34","","1.0","17.2759","Thursday","20151008"
"1218","1392","9","","1.0","6.5936","Friday","20151009"
"1218","1392","20","","1.0","7.0412","Friday","20151009"
"1218","1328","36","","1.0","17.0521","Thursday","20151008"
"1218","654","21","","1.0","14.4131","Friday","20151009"
"1218","1328","11","","1.0","10.4353","Thursday","20151008"
"1218","1328","11","","1.0","10.4353","Thursday","20151008"
"1218","1328","31","","1.0","10.4254","Thursday","20151008"
"1218","1169","12","","1.0","17.41","Monday","20151005"
"1218","1169","12","","1.0","17.41","Monday","20151005"
"1218","1215","34","","1.0","17.2759","Thursday","20151008"
"1218","1392","9","","1.0","6.5936","Friday","20151009"
"1218","1235","41","","1.0","16.1623","Thursday","20151008"
"1218","1235","41","","1.0","16.1623","Thursday","20151008"
"1218","1392","19","","1.0","17.4508","Monday","20151005"
"1218","1392","19","","1.0","17.4508","Monday","20151005"
"1218","621","56","","1.0","7.2655","Friday","20151009"
"1218","1328","19","","1.0","10.4123","Thursday","20151008"
"1218","1328","36","","1.0","17.0521","Thursday","20151008"
"1218","1307","13","","1.0","17.2513","Thursday","20151008"
"1218","1307","13","","1.0","17.2513","Thursday","20151008"
"1218","654","21","","1.0","14.4131","Friday","20151009"
"1218","1392","20","","1.0","7.0412","Friday","20151009"
"1102","1107","146","","1.0","15.0344","Friday","20151009"
"1102","1107","115","","1.0","13.2907","Tuesday","20151006"
"929","1332","46","","1.0","16.4432","Monday","20151005"
"929","1332","102","","1.0","14.3623","Wednesday","20151007"
"929","1332","46","","1.0","16.4432","Monday","20151005"
"929","1332","102","","1.0","14.3623","Wednesday","20151007"
"929","1332","51","","1.0","14.2435","Wednesday","20151007"
"929","1332","51","","1.0","14.2435","Wednesday","20151007"
"1351","1273","41","","1.0","12.43","Saturday","20151010"
"1351","1331","16","","1.0","15.311","Thursday","20151008"
"1351","1331","16","","1.0","15.311","Thursday","20151008"
"1351","1273","41","","1.0","12.43","Saturday","20151010"
"1003","1116","151","","1.0","19.1034","Sunday","20151011"
"1340","1332","1","","1.0","8.1508","Friday","20151009"
"1340","1332","1","","1.0","8.1508","Friday","20151009"
"1363","1075","239","","1.0","19.2344","Monday","20151005"
"1363","1075","239","","1.0","19.2344","Monday","20151005"
"1350","1204","21","","1.0","11.3337","Friday","20151009"
"1311","1307","21","","1.0","9.0638","Friday","20151009"
"1311","1196","17","","1.0","12.5727","Monday","20151005"
"1311","1196","27","","1.0","12.0952","Monday","20151005"
"1008","870","205","","1.0","22.4645","Thursday","20151008"
"1008","870","205","","1.0","22.4645","Thursday","20151008"
"989","1059","33","","1.0","17.3157","Monday","20151005"
"989","1059","33","","1.0","17.3157","Monday","20151005"
"897","621","29","","1.0","18.4016","Thursday","20151008"
"897","621","33","","1.0","18.5023","Thursday","20151008"
"897","621","29","","1.0","18.4016","Thursday","20151008"
"897","621","33","","1.0","18.5023","Thursday","20151008"
"1059","1075","325","","1.0","20.3447","Tuesday","20151006"
"1059","1075","301","","1.0","9.4924","Friday","20151009"
"1059","1075","301","","1.0","9.4924","Friday","20151009"
"1059","1075","325","","1.0","20.3447","Tuesday","20151006"
"1196","1203","62","","1.0","7.4433","Wednesday","20151007"
"1196","1203","49","","1.0","10.1646","Thursday","20151008"
"621","1169","15","","1.0","18.3405","Wednesday","20151007"
"621","1169","114","","1.0","23.1759","Wednesday","20151007"
"621","1169","15","","1.0","18.3405","Wednesday","20151007"
"621","1169","114","","1.0","23.1759","Wednesday","20151007"
"621","1169","30","","1.0","20.0604","Wednesday","20151007"
"621","1169","30","","1.0","20.0604","Wednesday","20151007"
"621","1169","43","","1.0","16.0107","Thursday","20151008"
"621","1169","43","","1.0","16.0107","Thursday","20151008"
"568","1352","19","","1.0","15.5207","Wednesday","20151007"
"568","1116","33","","1.0","17.4957","Thursday","20151008"
"568","1345","54","","1.0","8.0601","Wednesday","20151007"
"568","1116","153","","1.0","15.2132","Wednesday","20151007"
"568","1345","49","","1.0","7.4408","Thursday","20151008"
"568","1352","19","","1.0","15.5207","Wednesday","20151007"
"568","1116","33","","1.0","17.4957","Thursday","20151008"
"568","1352","22","","1.0","20.1224","Thursday","20151008"
"568","1352","22","","1.0","20.1224","Thursday","20151008"
"568","1352","17","","1.0","18.2417","Wednesday","20151007"
"568","1352","17","","1.0","18.2417","Wednesday","20151007"
"568","1116","153","","1.0","15.2132","Wednesday","20151007"
"568","1345","54","","1.0","8.0601","Wednesday","20151007"
"568","1345","68","","1.0","21.0835","Thursday","20151008"
"568","1345","68","","1.0","21.0835","Thursday","20151008"
"568","1345","49","","1.0","7.4408","Thursday","20151008"
"568","1352","17","","1.0","18.5341","Wednesday","20151007"
"568","1352","17","","1.0","18.5341","Wednesday","20151007"
"1340","1332","136","","1.0","11.4047","Friday","20151009"
"1340","1332","136","","1.0","11.4047","Friday","20151009"
"1340","1332","45","","1.0","11.3952","Friday","20151009"
"1340","1332","45","","1.0","11.3952","Friday","20151009"
"1052","1392","0","","1.0","16.3628","Tuesday","20151006"
"1052","568","46","","1.0","12.3532","Wednesday","20151007"
"1052","1392","0","","1.0","16.3628","Tuesday","20151006"
"1052","1392","25","","1.0","16.3222","Friday","20151009"
"1052","568","46","","1.0","12.4231","Saturday","20151010"
"1052","1392","58","","1.0","15.5013","Thursday","20151008"
"1052","1392","25","","1.0","16.3222","Friday","20151009"
"1052","568","46","","1.0","12.3532","Wednesday","20151007"
"1052","1392","33","","1.0","12.4722","Friday","20151009"
"1052","1392","33","","1.0","12.4722","Friday","20151009"
"1052","568","46","","1.0","12.4231","Saturday","20151010"
"1052","1392","41","","1.0","17.4517","Thursday","20151008"
"1052","1392","41","","1.0","17.4517","Thursday","20151008"
"1052","1392","58","","1.0","15.5013","Thursday","20151008"
"1391","1003","121","","1.0","17.3635","Wednesday","20151007"
"1328","989","194","","1.0","14.3908","Tuesday","20151006"
"1328","989","194","","1.0","14.3908","Tuesday","20151006"
"568","1075","100","","1.0","21.3041","Tuesday","20151006"
"568","1075","58","","1.0","18.1104","Tuesday","20151006"
"568","1075","22","","1.0","9.0022","Tuesday","20151006"
"568","1075","47","","1.0","18.2558","Monday","20151005"
"568","1307","247","","1.0","13.3701","Wednesday","20151007"
"568","1075","26","","1.0","9.3228","Wednesday","20151007"
"568","1075","31","","1.0","9.0825","Tuesday","20151006"
"568","1307","247","","1.0","13.3701","Wednesday","20151007"
"568","1075","22","","1.0","9.0022","Tuesday","20151006"
"568","1075","58","","1.0","18.1104","Tuesday","20151006"
"568","1075","100","","1.0","21.3041","Tuesday","20151006"
"568","1075","26","","1.0","9.3228","Wednesday","20151007"
"568","1075","31","","1.0","9.0825","Tuesday","20151006"
"568","1075","47","","1.0","18.2558","Monday","20151005"
"1030","1328","155","","1.0","17.3119","Friday","20151009"
"1030","621","16","","1.0","10.0302","Thursday","20151008"
"1030","654","44","","1.0","21.0341","Friday","20151009"
"1030","1328","2","","1.0","17.3301","Thursday","20151008"
"1030","654","37","","1.0","21.4412","Friday","20151009"
"1030","1328","3","","1.0","17.334","Thursday","20151008"
"1030","621","17","","1.0","14.3336","Thursday","20151008"
"1030","1328","36","","1.0","14.261","Monday","20151005"
"1030","654","44","","1.0","21.0341","Friday","20151009"
"1030","1328","2","","1.0","17.3301","Thursday","20151008"
"1030","1328","3","","1.0","17.334","Thursday","20151008"
"1030","654","37","","1.0","21.4412","Friday","20151009"
"1030","1328","155","","1.0","17.3119","Friday","20151009"
"1030","621","16","","1.0","10.0302","Thursday","20151008"
"1030","896","62","","1.0","17.5244","Wednesday","20151007"
"1030","896","62","","1.0","17.5244","Wednesday","20151007"
"1030","621","17","","1.0","14.3336","Thursday","20151008"
"1030","1328","36","","1.0","14.261","Monday","20151005"
"1119","1392","16","","1.0","17.3746","Thursday","20151008"
"1119","1371","51","","1.0","17.5401","Friday","20151009"
"1119","1371","13","","1.0","17.3603","Friday","20151009"
"1119","1308","66","","1.0","10.583","Thursday","20151008"
"1119","1052","27","","1.0","17.5428","Thursday","20151008"
"1119","1222","41","","1.0","15.1257","Friday","20151009"
"1119","1371","72","","1.0","18.4541","Wednesday","20151007"
"1119","1371","36","","1.0","15.1311","Thursday","20151008"
"1119","1052","31","","1.0","17.1045","Thursday","20151008"
"1119","1392","41","","1.0","17.1929","Thursday","20151008"
"1119","1269","185","","1.0","18.1627","Sunday","20151011"
"1119","1371","49","","1.0","17.5818","Friday","20151009"
"1119","1371","14","","1.0","16.4023","Friday","20151009"
"1119","1052","63","","1.0","17.1532","Thursday","20151008"
"1119","870","521","","1.0","18.0607","Sunday","20151011"
"1371","1270","15","","1.0","14.1209","Thursday","20151008"
"1371","1116","13","","1.0","16.1616","Thursday","20151008"
"1371","1307","13","","1.0","15.085","Tuesday","20151006"
"1371","1270","52","","1.0","14.1309","Thursday","20151008"
"1371","1307","20","","1.0","9.4332","Friday","20151009"
"1371","1307","723","","1.0","1.2654","Sunday","20151011"
"1371","1307","52","","1.0","17.0655","Saturday","20151010"
"1371","1307","2263","","1.0","1.3914","Sunday","20151011"
"1371","1270","224","","1.0","0.5235","Friday","20151009"
"1310","1120","99","","1.0","10.4259","Friday","20151009"
"1186","1194","343","","1.0","10.1108","Monday","20151005"
"1186","1194","26","","1.0","10.4344","Monday","20151005"
"1186","1194","62","","1.0","11.0512","Monday","20151005"
"1186","1367","355","","1.0","12.3809","Wednesday","20151007"
"1186","1367","38","","1.0","12.3724","Wednesday","20151007"
"1186","1194","330","","1.0","13.3136","Monday","20151005"
"1186","1367","38","","1.0","12.3621","Wednesday","20151007"
"1186","1194","92","","1.0","15.4456","Monday","20151005"
"1342","697","189","","1.0","15.0419","Friday","20151009"
"897","1169","78","","1.0","18.0338","Sunday","20151011"
"1328","1052","64","","1.0","12.3423","Wednesday","20151007"
"1334","1186","31","","1.0","15.0126","Tuesday","20151006"
"1334","1186","31","","1.0","15.0126","Tuesday","20151006"
"897","568","8","","1.0","15.3842","Tuesday","20151006"
"897","568","413","","1.0","13.0922","Sunday","20151011"
"897","568","68","","1.0","18.5553","Wednesday","20151007"
"1381","1080","477","","1.0","15.5406","Friday","20151009"
"1381","1080","477","","1.0","15.5406","Friday","20151009"
"1236","1052","26","","1.0","15.3117","Thursday","20151008"
"1236","1052","15","","1.0","19.1543","Thursday","20151008"
"1236","1052","25","","1.0","14.544","Sunday","20151011"
"1236","1052","94","","1.0","19.3033","Sunday","20151011"
"1236","1052","66","","1.0","11.5313","Sunday","20151011"
"1236","1052","53","","1.0","14.5432","Friday","20151009"
"1235","1052","6","","1.0","8.102","Monday","20151005"
"1235","1052","6","","1.0","8.102","Monday","20151005"
"1258","1296","12","","1.0","14.5615","Wednesday","20151007"
"1258","621","54","","1.0","16.3647","Thursday","20151008"
"1258","621","34","","1.0","14.0849","Thursday","20151008"
"1258","1296","16","","1.0","16.1159","Tuesday","20151006"
"1258","1107","37","","1.0","13.3423","Thursday","20151008"
"1258","1296","64","","1.0","17.2818","Saturday","20151010"
"1258","568","75","","1.0","17.3115","Thursday","20151008"
"1258","1003","290","","1.0","1.0158","Monday","20151005"
"1258","1296","19","","1.0","17.5701","Friday","20151009"
"1258","1307","17","","1.0","15.2304","Thursday","20151008"
"1258","1107","10","","1.0","13.3937","Thursday","20151008"
"1258","621","39","","1.0","16.57","Thursday","20151008"
"1258","1296","25","","1.0","12.481","Wednesday","20151007"
"1258","1222","32","","1.0","11.0632","Thursday","20151008"
"1258","1296","64","","1.0","17.2818","Saturday","20151010"
"1258","568","20","","1.0","15.5221","Thursday","20151008"
"1258","1296","19","","1.0","17.5701","Friday","20151009"
"1258","1307","41","","1.0","16.0826","Thursday","20151008"
"1258","568","75","","1.0","17.3115","Thursday","20151008"
"1258","1296","12","","1.0","14.5615","Wednesday","20151007"
"1258","621","54","","1.0","16.3647","Thursday","20151008"
"1258","1296","25","","1.0","12.481","Wednesday","20151007"
"1258","1107","10","","1.0","13.3937","Thursday","20151008"
"1258","1296","47","","1.0","17.2203","Friday","20151009"
"1258","1296","47","","1.0","17.2203","Friday","20151009"
"1258","1222","32","","1.0","11.0632","Thursday","20151008"
"1258","1296","21","","1.0","10.2531","Wednesday","20151007"
"1258","1296","21","","1.0","10.2531","Wednesday","20151007"
"1258","621","34","","1.0","14.0849","Thursday","20151008"
"1258","1307","41","","1.0","16.0826","Thursday","20151008"
"1258","1296","16","","1.0","16.1159","Tuesday","20151006"
"1258","1107","37","","1.0","13.3423","Thursday","20151008"
"1258","621","39","","1.0","16.57","Thursday","20151008"
"1258","1307","17","","1.0","15.2304","Thursday","20151008"
"1258","1003","290","","1.0","1.0158","Monday","20151005"
"1258","568","20","","1.0","15.5221","Thursday","20151008"
"1327","1227","102","","1.0","7.4232","Sunday","20151011"
"1327","896","366","","1.0","8.3757","Wednesday","20151007"
"1327","896","366","","1.0","8.3757","Wednesday","20151007"
"1327","1227","107","","1.0","11.3841","Monday","20151005"
"1327","1227","107","","1.0","11.3841","Monday","20151005"
"1327","1227","102","","1.0","7.4232","Sunday","20151011"
"1327","1227","122","","1.0","7.0735","Thursday","20151008"
"1327","1227","122","","1.0","7.0735","Thursday","20151008"
"1252","1307","23","","1.0","17.081","Thursday","20151008"
"1252","654","45","","1.0","17.1758","Monday","20151005"
"1252","1307","23","","1.0","17.081","Thursday","20151008"
"1252","654","45","","1.0","17.1758","Monday","20151005"
"621","1030","22","","1.0","9.2229","Saturday","20151010"
"621","1030","22","","1.0","9.2229","Saturday","20151010"
"1075","1269","70","","1.0","18.5219","Monday","20151005"
"1075","1269","70","","1.0","18.5219","Monday","20151005"
"1286","1203","89","","1.0","13.07","Saturday","20151010"
"1286","1003","718","","1.0","23.1414","Monday","20151005"
"1286","1003","718","","1.0","23.1414","Monday","20151005"
"1286","1203","89","","1.0","13.07","Saturday","20151010"
"1192","1351","57","","1.0","14.2927","Sunday","20151011"
"1192","1351","57","","1.0","14.2927","Sunday","20151011"
"1052","654","37","","1.0","18.4945","Friday","20151009"
"1301","1307","32","","1.0","17.3003","Thursday","20151008"
"1301","1307","51","","1.0","17.4058","Thursday","20151008"
"1301","1307","48","","1.0","16.4116","Thursday","20151008"
"1301","1307","111","","1.0","18.4128","Thursday","20151008"
"1301","1052","190","","1.0","20.0135","Wednesday","20151007"
"1301","1307","27","","1.0","15.5118","Wednesday","20151007"
"1301","1307","104","","1.0","18.131","Sunday","20151011"
"1270","1304","60","","1.0","18.5332","Saturday","20151010"
"1270","1173","28","","1.0","9.0719","Thursday","20151008"
"1270","1173","28","","1.0","9.0719","Thursday","20151008"
"1270","1304","60","","1.0","18.5332","Saturday","20151010"
"1326","1204","79","","1.0","11.4041","Tuesday","20151006"
"1326","867","313","","1.0","18.3716","Wednesday","20151007"
"1326","867","246","","1.0","18.4851","Thursday","20151008"
"1326","867","373","","1.0","18.1715","Saturday","20151010"
"1326","1173","33","","1.0","15.0153","Thursday","20151008"
"1326","1343","47","","1.0","10.0022","Tuesday","20151006"
"1326","867","166","","1.0","18.0731","Thursday","20151008"
"1326","1177","306","","1.0","12.5904","Thursday","20151008"
"1326","867","1177","","1.0","11.2816","Saturday","20151010"
"1326","867","231","","1.0","13.0858","Tuesday","20151006"
"1326","867","283","","1.0","12.5738","Tuesday","20151006"
"1326","867","149","","1.0","10.5322","Tuesday","20151006"
"1326","867","52","","1.0","16.4426","Friday","20151009"
"1326","867","119","","1.0","15.2232","Sunday","20151011"
"1326","870","369","","1.0","15.3721","Monday","20151005"
"1326","867","301","","1.0","16.525","Thursday","20151008"
"1326","867","12","","1.0","12.572","Tuesday","20151006"
"1326","867","35","","1.0","14.0008","Sunday","20151011"
"1326","1307","37","","1.0","11.0203","Thursday","20151008"
"1326","867","446","","1.0","17.2607","Saturday","20151010"
"1326","867","202","","1.0","18.1553","Wednesday","20151007"
"1326","867","108","","1.0","15.2743","Sunday","20151011"
"1326","1177","306","","1.0","12.5904","Thursday","20151008"
"1326","867","166","","1.0","18.0731","Thursday","20151008"
"1326","867","1177","","1.0","11.2816","Saturday","20151010"
"1326","867","313","","1.0","18.3716","Wednesday","20151007"
"1326","867","231","","1.0","13.0858","Tuesday","20151006"
"1326","1204","79","","1.0","11.4041","Tuesday","20151006"
"1326","867","283","","1.0","12.5738","Tuesday","20151006"
"1326","867","149","","1.0","10.5322","Tuesday","20151006"
"1326","867","52","","1.0","16.4426","Friday","20151009"
"1326","867","246","","1.0","18.4851","Thursday","20151008"
"1326","867","119","","1.0","15.2232","Sunday","20151011"
"1326","870","369","","1.0","15.3721","Monday","20151005"
"1326","867","373","","1.0","18.1715","Saturday","20151010"
"1326","867","301","","1.0","16.525","Thursday","20151008"
"1326","867","12","","1.0","12.572","Tuesday","20151006"
"1326","867","35","","1.0","14.0008","Sunday","20151011"
"1326","1173","33","","1.0","15.0153","Thursday","20151008"
"1326","1307","37","","1.0","11.0203","Thursday","20151008"
"1326","867","446","","1.0","17.2607","Saturday","20151010"
"1326","867","108","","1.0","15.2743","Sunday","20151011"
"1326","1343","47","","1.0","10.0022","Tuesday","20151006"
"1326","867","202","","1.0","18.1553","Wednesday","20151007"
"1371","1392","17","","1.0","17.2537","Friday","20151009"
"1371","1212","32","","1.0","14.1812","Thursday","20151008"
"1371","896","39","","1.0","23.1554","Tuesday","20151006"
"1371","896","146","","1.0","13.4923","Monday","20151005"
"1371","1328","26","","1.0","18.2632","Thursday","20151008"
"1371","896","117","","1.0","17.5116","Wednesday","20151007"
"1371","896","17","","1.0","18.4513","Friday","20151009"
"1371","1328","38","","1.0","18.3348","Thursday","20151008"
"1371","896","67","","1.0","17.2116","Wednesday","20151007"
"1371","896","27","","1.0","18.2435","Friday","20151009"
"1371","896","138","","1.0","17.0709","Tuesday","20151006"
"1371","1212","36","","1.0","14.3945","Thursday","20151008"
"1371","1392","17","","1.0","17.2537","Friday","20151009"
"1371","896","39","","1.0","17.1126","Saturday","20151010"
"1371","1328","26","","1.0","18.2632","Thursday","20151008"
"1371","896","17","","1.0","18.4513","Friday","20151009"
"1371","896","36","","1.0","15.1004","Thursday","20151008"
"1371","896","36","","1.0","15.1004","Thursday","20151008"
"1371","1212","32","","1.0","14.1812","Thursday","20151008"
"1371","896","146","","1.0","13.4923","Monday","20151005"
"1371","1328","38","","1.0","18.3348","Thursday","20151008"
"1371","896","39","","1.0","23.1554","Tuesday","20151006"
"1371","1212","36","","1.0","14.3945","Thursday","20151008"
"1371","1328","18","","1.0","14.2256","Thursday","20151008"
"1371","1328","18","","1.0","14.2256","Thursday","20151008"
"1371","896","117","","1.0","17.5116","Wednesday","20151007"
"1371","896","71","","1.0","15.1436","Thursday","20151008"
"1371","896","71","","1.0","15.1436","Thursday","20151008"
"1371","896","67","","1.0","17.2116","Wednesday","20151007"
"1371","896","27","","1.0","18.2435","Friday","20151009"
"1371","896","39","","1.0","17.1126","Saturday","20151010"
"1371","896","138","","1.0","17.0709","Tuesday","20151006"
"896","1371","38","","1.0","8.3013","Friday","20151009"
"896","1371","15","","1.0","9.1842","Friday","20151009"
"896","1371","17","","1.0","13.1547","Friday","20151009"
"896","1371","14","","1.0","14.1655","Monday","20151005"
"896","1371","39","","1.0","17.1016","Tuesday","20151006"
"896","1371","10","","1.0","14.0301","Thursday","20151008"
"896","1371","63","","1.0","12.2958","Friday","20151009"
"896","1371","12","","1.0","13.5323","Thursday","20151008"
"896","1371","23","","1.0","13.2115","Friday","20151009"
"896","1371","137","","1.0","17.3637","Wednesday","20151007"
"896","1371","208","","1.0","12.2524","Thursday","20151008"
"896","1371","54","","1.0","15.31","Thursday","20151008"
"896","1371","97","","1.0","14.0727","Monday","20151005"
"896","1371","242","","1.0","13.0458","Friday","20151009"
"896","1371","12","","1.0","13.5323","Thursday","20151008"
"896","1371","53","","1.0","17.533","Wednesday","20151007"
"896","1371","17","","1.0","13.1547","Friday","20151009"
"896","1371","137","","1.0","17.3637","Wednesday","20151007"
"896","1371","38","","1.0","8.3013","Friday","20151009"
"896","1371","15","","1.0","9.1842","Friday","20151009"
"896","1371","14","","1.0","14.1655","Monday","20151005"
"896","1371","208","","1.0","12.2524","Thursday","20151008"
"896","1371","54","","1.0","15.31","Thursday","20151008"
"896","1371","39","","1.0","17.1016","Tuesday","20151006"
"896","1371","13","","1.0","18.414","Friday","20151009"
"896","1371","13","","1.0","18.414","Friday","20151009"
"896","1371","10","","1.0","14.0301","Thursday","20151008"
"896","1371","56","","1.0","18.3513","Friday","20151009"
"896","1371","56","","1.0","18.3513","Friday","20151009"
"896","1371","242","","1.0","13.0458","Friday","20151009"
"896","1371","23","","1.0","13.2115","Friday","20151009"
"896","1371","63","","1.0","12.2958","Friday","20151009"
"896","1371","53","","1.0","17.533","Wednesday","20151007"
"896","1371","97","","1.0","14.0727","Monday","20151005"
"1340","1286","30","","1.0","10.3746","Wednesday","20151007"
"1340","870","9","","1.0","8.1346","Saturday","20151010"
"1340","1286","30","","1.0","10.3746","Wednesday","20151007"
"1340","870","9","","1.0","8.1346","Saturday","20151010"
"1023","845","5","","1.0","13.2134","Saturday","20151010"
"1023","845","54","","1.0","19.1255","Tuesday","20151006"
"1023","845","105","","1.0","21.1847","Wednesday","20151007"
"1023","845","19","","1.0","18.1914","Tuesday","20151006"
"1023","845","5","","1.0","13.2134","Saturday","20151010"
"1023","845","54","","1.0","19.1255","Tuesday","20151006"
"1023","1368","34","","1.0","10.2941","Thursday","20151008"
"1023","845","105","","1.0","21.1847","Wednesday","20151007"
"1023","845","11","","1.0","19.2458","Friday","20151009"
"1023","845","11","","1.0","19.2458","Friday","20151009"
"1023","1368","34","","1.0","10.2941","Thursday","20151008"
"1023","845","19","","1.0","18.1914","Tuesday","20151006"
"1310","1030","66","","1.0","10.2022","Wednesday","20151007"
"1310","1368","197","","1.0","12.1205","Tuesday","20151006"
"1310","1368","197","","1.0","12.1205","Tuesday","20151006"
"1310","1030","66","","1.0","10.2022","Wednesday","20151007"
"1207","1003","364","","1.0","12.2527","Thursday","20151008"
"1207","1003","364","","1.0","12.2527","Thursday","20151008"
"1150","1273","153","","1.0","19.234","Wednesday","20151007"
"1150","989","414","","1.0","9.483","Friday","20151009"
"1150","1335","146","","1.0","14.1544","Wednesday","20151007"
"1150","1273","153","","1.0","19.234","Wednesday","20151007"
"1150","1310","286","","1.0","12.1255","Sunday","20151011"
"1150","1310","286","","1.0","12.1255","Sunday","20151011"
"1150","989","414","","1.0","9.483","Friday","20151009"
"1150","1335","146","","1.0","14.1544","Wednesday","20151007"
"1169","1236","18","","1.0","16.562","Thursday","20151008"
"1169","1236","40","","1.0","15.5608","Thursday","20151008"
"1340","1307","22","","1.0","12.261","Tuesday","20151006"
"1340","1169","25","","1.0","13.2546","Thursday","20151008"
"1340","1169","46","","1.0","13.2706","Thursday","20151008"
"1340","1222","10","","1.0","14.5614","Friday","20151009"
"1340","1307","160","","1.0","13.394","Friday","20151009"
"1340","1169","25","","1.0","13.2546","Thursday","20151008"
"1340","1371","87","","1.0","18.4021","Wednesday","20151007"
"1340","1307","12","","1.0","15.0134","Thursday","20151008"
"1340","1371","41","","1.0","14.3405","Wednesday","20151007"
"1340","1371","58","","1.0","12.5406","Thursday","20151008"
"1340","1307","17","","1.0","18.3608","Wednesday","20151007"
"1340","1371","85","","1.0","18.2647","Thursday","20151008"
"1340","1307","90","","1.0","10.2615","Thursday","20151008"
"1340","1371","62","","1.0","11.0327","Thursday","20151008"
"1340","1222","10","","1.0","14.5614","Friday","20151009"
"1340","1307","51","","1.0","12.3755","Tuesday","20151006"
"1340","1307","113","","1.0","10.5019","Thursday","20151008"
"1340","1307","100","","1.0","17.5435","Wednesday","20151007"
"1340","1307","60","","1.0","18.2143","Wednesday","20151007"
"1340","1169","22","","1.0","15.1737","Thursday","20151008"
"1340","1307","32","","1.0","12.4033","Thursday","20151008"
"1340","1258","11","","1.0","13.5538","Friday","20151009"
"1340","1371","12","","1.0","13.1501","Thursday","20151008"
"1340","1307","83","","1.0","19.3241","Monday","20151005"
"1340","1371","129","","1.0","13.552","Wednesday","20151007"
"1340","1258","70","","1.0","11.0509","Thursday","20151008"
"1340","1307","142","","1.0","19.0559","Monday","20151005"
"1340","1307","50","","1.0","10.3022","Thursday","20151008"
"1340","1307","22","","1.0","12.261","Tuesday","20151006"
"1340","1371","41","","1.0","14.3405","Wednesday","20151007"
"1340","1371","85","","1.0","18.2647","Thursday","20151008"
"1340","1307","90","","1.0","10.2615","Thursday","20151008"
"1340","1371","62","","1.0","11.0327","Thursday","20151008"
"1340","1169","46","","1.0","13.2706","Thursday","20151008"
"1340","1371","12","","1.0","13.1501","Thursday","20151008"
"1340","1307","12","","1.0","15.0134","Thursday","20151008"
